LISTING_ID,SCRAPE_ID,SCRAPED_DATE,HOST_ID,HOST_NAME,HOST_SINCE,HOST_IS_SUPERHOST,HOST_NEIGHBOURHOOD,LISTING_NEIGHBOURHOOD,PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,PRICE,HAS_AVAILABILITY,AVAILABILITY_30,NUMBER_OF_REVIEWS,REVIEW_SCORES_RATING,REVIEW_SCORES_ACCURACY,REVIEW_SCORES_CLEANLINESS,REVIEW_SCORES_CHECKIN,REVIEW_SCORES_COMMUNICATION,REVIEW_SCORES_VALUE
70148,20200000000000,2021-04-13,354537,Romina,20/1/2011,f,Waterloo,Sydney,Shared room in apartment,Shared room,1,35,t,0,29,98,10,10,10,10,9
71866,20200000000000,2021-04-12,292913,Maz,20/11/2010,f,Randwick,Randwick,Entire apartment,Entire home/apt,6,280,t,5,8,80,9,9,10,9,8
71867,20200000000000,2021-04-13,292913,Maz,20/11/2010,f,Randwick,Randwick,Entire apartment,Entire home/apt,4,234,t,13,2,,,,,,
73639,20200000000000,2021-04-15,17061,Stuart,14/5/2009,f,Pyrmont,Sydney,Private room in townhouse,Private room,2,14315,t,0,386,96,10,10,10,10,10
75702,20200000000000,2021-04-14,402292,Helen,21/2/2011,t,Malabar,Randwick,Entire apartment,Entire home/apt,2,111,t,7,289,99,10,10,10,10,10
79624,20200000000000,2021-04-12,429171,Jude,7/3/2011,f,Neutral Bay,North Sydney,Private room in house,Private room,1,75,t,23,93,99,10,10,10,10,10
79912,20200000000000,2021-04-13,431242,Karen,8/3/2011,t,Bronte,Waverley,Entire apartment,Entire home/apt,4,395,t,30,17,95,10,10,10,10,9
80470,20200000000000,2021-04-12,434914,James,10/3/2011,f,Neutral Bay,North Sydney,Entire townhouse,Entire home/apt,5,400,t,30,6,100,10,9,10,9,10
86853,20200000000000,2021-04-14,476047,Ann,31/3/2011,f,Bondi,Waverley,Entire apartment,Entire home/apt,4,197,t,23,126,92,9,9,10,9,9
87709,20200000000000,2021-04-13,480315,Marianne,3/4/2011,f,,Northern Beaches,Private room in house,Private room,1,70,t,4,23,99,10,10,10,10,10
92853,20200000000000,2021-04-13,407155,Nicole,23/2/2011,f,Balmain,Inner West,Entire house,Entire home/apt,6,400,t,1,10,93,10,9,10,10,9
103273,20200000000000,2021-04-11,172878,Christopher,19/7/2010,f,North Bondi,Waverley,Entire apartment,Entire home/apt,4,343,t,0,65,90,9,9,10,10,9
105938,20200000000000,2021-04-12,549372,Susanne,1/5/2011,t,,Northern Beaches,Entire house,Entire home/apt,4,293,t,24,13,100,10,10,10,10,10
118658,20200000000000,2021-04-11,599232,James,18/5/2011,f,North Bondi,Waverley,Entire apartment,Entire home/apt,4,225,t,30,5,87,9,9,8,8,8
130970,20200000000000,2021-04-12,644516,Mel,30/5/2011,t,Redfern,Sydney,Private room in townhouse,Private room,1,53,t,0,345,97,10,10,10,10,10
143280,20200000000000,2021-04-12,695349,Family Team -,13/6/2011,t,,Northern Beaches,Entire house,Entire home/apt,7,240,t,0,31,93,9,9,10,10,9
153444,20200000000000,2021-04-12,733574,Tobias,22/6/2011,f,Potts Point,Sydney,Entire apartment,Entire home/apt,2,90,t,0,223,95,10,10,10,10,10
196170,20200000000000,2021-04-11,954703,Diana & Lorenzo,11/8/2011,f,Bondi,Waverley,Entire apartment,Entire home/apt,2,111,t,0,7,97,10,10,10,10,9
199043,20200000000000,2021-04-14,972136,Marty,15/8/2011,f,Rosebery,Sydney,Private room in apartment,Private room,2,74,t,0,71,96,9,10,10,10,10
199669,20200000000000,2021-04-13,975349,Susie,15/8/2011,t,Bondi Beach,Waverley,Entire house,Entire home/apt,5,300,t,0,7,93,10,9,9,10,9
200868,20200000000000,2021-04-13,972136,Marty,15/8/2011,f,Rosebery,Sydney,Private room in apartment,Private room,2,67,t,29,57,94,9,9,10,10,9
210439,20200000000000,2021-04-11,519412,Sarah,18/4/2011,f,Randwick,Sydney,Entire apartment,Entire home/apt,2,110,t,0,19,96,10,9,9,10,9
219030,20200000000000,2021-04-13,490291,Ingrid,6/4/2011,f,Bondi,Waverley,Entire apartment,Entire home/apt,6,250,t,0,81,87,9,8,10,9,9
225478,20200000000000,2021-04-12,1174760,Christian,18/9/2011,f,,Sutherland Shire,Entire house,Entire home/apt,6,580,t,23,15,96,10,10,10,10,9
226202,20200000000000,2021-04-11,324467,Greg,21/12/2010,f,Coogee,Randwick,Entire apartment,Entire home/apt,4,129,t,0,2,90,10,10,10,10,10
230108,20200000000000,2021-04-12,695202,Donny,13/6/2011,f,,Northern Beaches,Entire apartment,Entire home/apt,4,120,t,29,4,80,9,7,9,10,9
232188,20200000000000,2021-04-13,695349,Family Team -,13/6/2011,t,,Northern Beaches,Entire house,Entire home/apt,8,350,t,12,129,98,10,10,10,10,10
232782,20200000000000,2021-04-11,1012161,Kirsteen,23/8/2011,f,Redfern,Sydney,Entire loft,Entire home/apt,4,110,t,0,21,92,9,9,10,10,9
236590,20200000000000,2021-04-12,1240169,Margaret,3/10/2011,f,,Blacktown,Entire apartment,Entire home/apt,2,120,t,0,32,98,10,10,10,10,10
249100,20200000000000,2021-04-13,1305178,Judy,18/10/2011,t,Kirribilli,North Sydney,Private room in condominium,Private room,1,91,t,29,88,97,10,10,10,10,10
249158,20200000000000,2021-04-13,1305383,MadeComfy,18/10/2011,f,Ultimo,Sydney,Entire apartment,Entire home/apt,2,145,t,0,97,91,9,9,9,9,9
249998,20200000000000,2021-04-11,1310233,Stefanie,19/10/2011,f,Bondi Junction,Waverley,Entire apartment,Entire home/apt,4,250,t,0,14,100,10,10,10,10,10
250821,20200000000000,2021-04-11,299170,Eilish,25/11/2010,t,Bondi Beach,Waverley,Entire apartment,Entire home/apt,2,180,t,0,3,90,9,9,9,10,8
252427,20200000000000,2021-04-11,1214840,Jenni,27/9/2011,f,Coogee,Randwick,Entire apartment,Entire home/apt,2,130,t,0,12,98,10,10,10,10,10
255059,20200000000000,2021-04-12,1340280,Sally,27/10/2011,f,Newtown,Inner West,Entire house,Entire home/apt,8,337,t,21,15,98,10,9,10,10,9
255090,20200000000000,2021-04-12,1340540,Tommy,27/10/2011,f,Darling Point,Woollahra,Entire apartment,Entire home/apt,3,75,t,0,17,82,8,8,9,9,8
257847,20200000000000,2021-04-12,1356919,Laelie,31/10/2011,f,,Sutherland Shire,Entire house,Entire home/apt,6,250,t,20,27,98,10,10,10,10,10
264513,20200000000000,2021-04-12,1387801,Kristin,9/11/2011,f,Willoughby,Willoughby,Entire house,Entire home/apt,9,714,t,19,33,93,9,9,10,10,9
264925,20200000000000,2021-04-12,1389838,Sophie & Todd,9/11/2011,f,North Bondi,Waverley,Entire apartment,Entire home/apt,6,600,t,0,10,95,9,9,10,10,9
271182,20200000000000,2021-04-11,140484,Bronwyn,8/6/2010,f,Newtown,Sydney,Entire loft,Entire home/apt,4,130,t,0,40,100,10,9,10,10,10
273477,20200000000000,2021-04-12,1427173,Liora,20/11/2011,f,North Bondi,Waverley,Entire house,Entire home/apt,6,385,t,0,1,100,10,10,10,10,10
273673,20200000000000,2021-04-12,1431845,Sebastien,22/11/2011,f,Maroubra,Randwick,Private room in house,Private room,1,131,t,30,0,,,,,,
275607,20200000000000,2021-04-13,1440732,Jacqui,25/11/2011,f,Bondi,Waverley,Entire apartment,Entire home/apt,4,250,t,0,13,92,10,10,10,10,9
275625,20200000000000,2021-04-12,1440754,Lynda,25/11/2011,f,Randwick,Randwick,Private room in condominium,Private room,2,75,t,30,52,97,10,10,10,10,10
276617,20200000000000,2021-04-13,1261500,Hugh,7/10/2011,t,Potts Point,Sydney,Entire apartment,Entire home/apt,4,123,t,11,280,95,10,10,10,10,9
283378,20200000000000,2021-04-11,1475640,Joe,5/12/2011,f,Darlinghurst,Sydney,Private room in apartment,Private room,2,275,t,0,0,,,,,,
286949,20200000000000,2021-04-11,1493019,Adrian,11/12/2011,f,Dover Heights,Waverley,Entire house,Entire home/apt,4,278,t,0,1,100,10,10,10,10,10
287388,20200000000000,2021-04-12,1495023,Jess,11/12/2011,f,Alexandria,Sydney,Entire house,Entire home/apt,4,199,t,23,5,95,10,9,10,10,9
288305,20200000000000,2021-04-11,1499005,Malou,12/12/2011,f,Sydney,Blacktown,Private room in house,Private room,4,45,f,0,17,91,9,9,9,9,9
288359,20200000000000,2021-04-12,1499246,Coleen,12/12/2011,f,Newtown,Inner West,Private room in house,Private room,2,90,t,27,47,96,10,9,10,10,9
290146,20200000000000,2021-04-11,113874,Bondi Beach Holiday Homes,26/4/2010,f,Bellevue Hill,Woollahra,Entire apartment,Entire home/apt,6,278,t,25,28,91,10,9,10,10,9
290929,20200000000000,2021-04-11,1508328,Edwina,15/12/2011,f,Paddington,Woollahra,Entire apartment,Entire home/apt,4,240,t,0,6,97,10,9,10,9,9
293951,20200000000000,2021-04-11,1520375,Carrie,20/12/2011,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,2,249,t,0,1,100,10,8,10,10,6
299749,20200000000000,2021-04-11,1544990,Lucy,28/12/2011,f,Balgowlah,Northern Beaches,Entire apartment,Entire home/apt,2,120,t,0,7,94,9,10,10,10,10
304990,20200000000000,2021-04-12,1569368,Deborah,5/1/2012,f,,Northern Beaches,Private room in house,Private room,2,107,t,30,2,100,10,10,10,10,10
318591,20200000000000,2021-04-11,1634967,Kathy,21/1/2012,f,Glebe,Sydney,Entire house,Entire home/apt,6,300,t,0,71,96,10,9,10,10,10
324918,20200000000000,2021-04-12,1596898,Gretchen,11/1/2012,f,Erskineville,Sydney,Entire house,Entire home/apt,6,260,t,0,6,92,10,10,10,10,9
326040,20200000000000,2021-04-11,299170,Eilish,25/11/2010,t,Bondi Beach,Waverley,Private room in apartment,Private room,2,125,t,0,4,80,7,9,9,9,7
329096,20200000000000,2021-04-11,1437903,Ruth,23/11/2011,f,Newtown,Inner West,Entire house,Entire home/apt,5,200,t,0,1,100,,,,,
340563,20200000000000,2021-04-12,1727971,,,,,North Sydney,Private room in apartment,Private room,1,119,t,30,8,97,10,9,10,10,9
352147,20200000000000,2021-04-12,1783493,Michelle,20/2/2012,f,,The Hills Shire,Private room in apartment,Private room,2,80,t,29,22,98,10,10,10,10,10
357543,20200000000000,2021-04-12,1569368,Deborah,5/1/2012,f,,Northern Beaches,Private room in house,Private room,2,103,t,30,0,,,,,,
360141,20200000000000,2021-04-13,1821747,Scott,27/2/2012,t,Marrickville,Inner West,Entire guest suite,Entire home/apt,2,90,t,0,159,98,10,10,10,10,10
361899,20200000000000,2021-04-11,1829259,Martha,29/2/2012,t,,Hornsby,Private room in house,Private room,2,75,f,0,36,97,10,9,10,10,10
361912,20200000000000,2021-04-11,1829259,Martha,29/2/2012,t,,Hornsby,Private room in house,Private room,2,75,f,0,10,96,10,10,10,10,10
363237,20200000000000,2021-04-11,1835730,Mina,1/3/2012,f,Summer Hill,Inner West,Entire apartment,Entire home/apt,2,85,t,0,3,93,10,10,10,10,9
363282,20200000000000,2021-04-13,1835060,Sarah,1/3/2012,f,Potts Point,Sydney,Entire apartment,Entire home/apt,3,264,t,1,74,97,10,9,10,10,10
365953,20200000000000,2021-04-12,1827246,Jen,28/2/2012,f,Mosman,Mosman,Private room in apartment,Private room,2,145,t,23,6,93,10,9,10,10,9
366856,20200000000000,2021-04-12,1852102,Ann And Mad,3/3/2012,f,Bondi,Waverley,Entire apartment,Entire home/apt,2,145,t,1,132,89,9,9,10,10,9
366857,20200000000000,2021-04-13,1852102,Ann And Mad,3/3/2012,f,Bondi,Waverley,Entire apartment,Entire home/apt,2,141,t,22,109,92,9,9,10,9,9
368264,20200000000000,2021-04-11,1859383,Jelle,4/3/2012,f,Randwick,Randwick,Entire apartment,Entire home/apt,3,80,t,0,0,,,,,,
368282,20200000000000,2021-04-11,1859504,Deborah,5/3/2012,f,Dulwich Hill,Inner West,Entire house,Entire home/apt,6,290,t,0,6,100,10,10,10,10,10
368513,20200000000000,2021-04-13,1860248,Vic And  Lori,5/3/2012,f,Blakehurst,Georges River,Entire apartment,Entire home/apt,4,167,t,0,45,96,10,10,10,10,9
374069,20200000000000,2021-04-13,1882142,Paul,8/3/2012,t,Chippendale,Sydney,Private room in apartment,Private room,2,120,t,30,159,98,10,10,10,10,10
377711,20200000000000,2021-04-12,1114596,,,,,Randwick,Entire apartment,Entire home/apt,2,98,t,0,2,100,10,10,10,10,10
379498,20200000000000,2021-04-13,1817516,Micky,27/2/2012,f,Surry Hills,Sydney,Entire townhouse,Entire home/apt,4,227,t,19,44,93,9,9,10,9,9
381091,20200000000000,2021-04-14,1905189,Michael,11/3/2012,t,Surry Hills,Sydney,Entire apartment,Entire home/apt,2,149,t,0,350,98,10,10,10,10,10
386997,20200000000000,2021-04-13,1936434,Thais,16/3/2012,t,Chippendale,Sydney,Entire apartment,Entire home/apt,4,156,t,17,188,96,10,10,10,10,9
397905,20200000000000,2021-04-11,1987029,Janice,22/3/2012,f,North Bondi,Waverley,Private room in condominium,Private room,2,50,t,0,8,98,10,10,10,10,10
403909,20200000000000,2021-04-11,2013669,Claire,26/3/2012,f,Paddington,Woollahra,Private room in house,Private room,1,75,t,0,1,80,4,10,10,10,8
405375,20200000000000,2021-04-12,2020220,Mark,27/3/2012,f,Stanmore,Inner West,Entire bungalow,Entire home/apt,4,200,t,27,29,95,10,9,10,10,9
408200,20200000000000,2021-04-13,1499005,Malou,12/12/2011,f,Sydney,Blacktown,Private room in house,Private room,4,50,f,0,23,95,10,10,10,10,10
408202,20200000000000,2021-04-13,1499005,Malou,12/12/2011,f,Sydney,Blacktown,Private room in house,Private room,6,45,f,0,13,98,10,10,10,10,10
408330,20200000000000,2021-04-11,1911628,Cathy,12/3/2012,t,Bondi Beach,Waverley,Entire apartment,Entire home/apt,6,242,t,16,95,94,10,9,10,10,10
409800,20200000000000,2021-04-11,304907,Paul,30/11/2010,f,Paddington,Woollahra,Entire apartment,Entire home/apt,2,70,t,0,2,90,9,7,10,10,9
410073,20200000000000,2021-04-14,2041405,Tabitha,31/3/2012,t,Woolloomooloo,Sydney,Entire apartment,Entire home/apt,3,139,t,0,210,94,10,10,10,10,9
411828,20200000000000,2021-04-13,1391360,David,10/11/2011,f,,Lane Cove,Private room in guesthouse,Private room,2,75,t,26,105,94,9,9,10,10,9
413968,20200000000000,2021-04-13,2059690,Deyaco,3/4/2012,f,,Parramatta,Private room in townhouse,Private room,2,71,t,23,0,,,,,,
418136,20200000000000,2021-04-12,2079008,,,,,Northern Beaches,Entire guest suite,Entire home/apt,4,95,t,11,52,93,9,9,10,10,9
421997,20200000000000,2021-04-13,2098455,Leigh & Phillip,9/4/2012,t,,Northern Beaches,Entire guest suite,Entire home/apt,2,190,t,21,136,98,10,10,10,10,10
426879,20200000000000,2021-04-11,2122483,Anna,12/4/2012,t,Balmain,Inner West,Private room in house,Private room,2,90,t,0,149,98,10,10,10,10,10
429733,20200000000000,2021-04-11,606003,Jo,19/5/2011,f,Bellevue Hill,Woollahra,Entire apartment,Entire home/apt,2,150,t,0,1,80,8,10,10,10,10
430526,20200000000000,2021-04-11,2140264,Craig,14/4/2012,f,Clovelly,Randwick,Entire house,Entire home/apt,10,750,t,0,8,93,10,10,10,10,9
431021,20200000000000,2021-04-13,2142752,Brett,15/4/2012,f,North Bondi,Waverley,Entire apartment,Entire home/apt,4,180,t,28,4,95,10,9,10,10,9
440213,20200000000000,2021-04-13,1864730,Maggie,5/3/2012,f,Darling Point,Woollahra,Entire loft,Entire home/apt,3,250,t,30,0,,,,,,
444772,20200000000000,2021-04-11,167693,Mandy,15/7/2010,f,Double Bay,Woollahra,Entire apartment,Entire home/apt,2,275,t,0,0,,,,,,
446497,20200000000000,2021-04-12,2200681,Sarah,23/4/2012,f,Fairlight,Northern Beaches,Entire house,Entire home/apt,6,395,t,16,11,93,10,10,9,10,10
446570,20200000000000,2021-04-12,2157195,Leonie,17/4/2012,t,Surry Hills,Sydney,Private room in townhouse,Private room,2,129,t,0,245,97,10,10,10,10,10
449750,20200000000000,2021-04-12,2157195,Leonie,17/4/2012,t,Surry Hills,Sydney,Private room in townhouse,Private room,2,78,t,0,331,97,10,10,10,10,10
450017,20200000000000,2021-04-11,2235120,Michael,27/4/2012,f,,Northern Beaches,Entire house,Entire home/apt,6,260,t,0,2,98,9,10,10,10,10
458203,20200000000000,2021-04-12,113874,Bondi Beach Holiday Homes,26/4/2010,f,Bellevue Hill,Waverley,Entire apartment,Entire home/apt,5,407,t,0,82,87,9,9,9,9,9
460109,20200000000000,2021-04-11,2260791,Ursula,30/4/2012,f,Clovelly,Randwick,Entire apartment,Entire home/apt,2,85,t,0,15,93,9,9,10,10,10
461984,20200000000000,2021-04-12,2296153,Jane,5/5/2012,f,Rosebery,Sydney,Private room in condominium,Private room,2,80,t,30,12,98,10,10,10,10,9
463282,20200000000000,2021-04-11,2281364,Paul,3/5/2012,f,Coogee,Randwick,Entire apartment,Entire home/apt,2,400,t,0,0,,,,,,
465977,20200000000000,2021-04-13,77867,Lindy,5/2/2010,f,Surry Hills,Sydney,Entire house,Entire home/apt,5,383,t,0,44,93,9,9,10,10,9
466383,20200000000000,2021-04-13,2315641,John,7/5/2012,t,,Northern Beaches,Entire house,Entire home/apt,7,1280,t,0,2,100,10,10,10,10,10
470500,20200000000000,2021-04-11,2325533,Stafford & Monique,8/5/2012,f,Camperdown,Sydney,Entire apartment,Entire home/apt,4,117,t,0,5,90,10,10,10,10,10
471389,20200000000000,2021-04-12,490818,Craig,7/4/2011,t,Waterloo,Sydney,Private room in house,Private room,2,50,t,18,147,95,10,9,10,10,10
472566,20200000000000,2021-04-12,2343880,Clive & Terese,10/5/2012,t,,Northern Beaches,Entire house,Entire home/apt,5,258,t,3,73,98,10,10,10,10,10
475512,20200000000000,2021-04-12,2357596,Loretta,13/5/2012,f,Bondi,Waverley,Entire apartment,Entire home/apt,2,100,t,20,68,96,10,9,10,10,10
475557,20200000000000,2021-04-13,788899,"Khalid, Felicity, Savi & Yasi",7/7/2011,f,Ultimo,Sydney,Entire house,Entire home/apt,7,400,t,12,70,97,10,9,10,10,10
476032,20200000000000,2021-04-12,1739633,Peter,12/2/2012,t,Bondi Beach,Waverley,Entire apartment,Entire home/apt,2,80,t,0,61,94,10,10,10,10,9
481472,20200000000000,2021-04-11,2384993,Sal,16/5/2012,f,Bondi,Waverley,Entire apartment,Entire home/apt,2,155,t,0,6,93,10,10,9,9,10
491774,20200000000000,2021-04-12,2430529,Dagmar,21/5/2012,f,Bondi,Waverley,Entire apartment,Entire home/apt,4,250,t,0,3,80,10,8,10,10,8
496747,20200000000000,2021-04-13,2453312,Kit,24/5/2012,f,Bondi,Waverley,Private room in apartment,Private room,1,70,t,0,1,100,10,8,10,10,10
498008,20200000000000,2021-04-14,2351093,Mirko,12/5/2012,t,Sydney,Sydney,Entire apartment,Entire home/apt,4,223,t,22,358,94,9,9,9,9,9
499631,20200000000000,2021-04-12,2465634,Steven,25/5/2012,t,Lugarno,Georges River,Entire apartment,Entire home/apt,4,75,t,0,29,95,10,9,10,10,10
501382,20200000000000,2021-04-13,2473959,Louise,27/5/2012,f,Randwick,Randwick,Private room in apartment,Private room,2,110,t,0,61,95,9,10,10,9,9
503025,20200000000000,2021-04-11,589529,Mark & Luce,15/5/2011,f,Bondi Beach,Waverley,Entire apartment,Entire home/apt,5,420,t,0,7,100,10,10,10,10,10
509133,20200000000000,2021-04-14,2509326,Cat,31/5/2012,t,North Bondi,Waverley,Entire apartment,Entire home/apt,3,142,t,0,58,96,10,10,10,10,9
537851,20200000000000,2021-04-12,2642660,Daniel,15/6/2012,f,Manly,Northern Beaches,Entire apartment,Entire home/apt,2,110,t,10,174,84,10,9,10,10,9
539231,20200000000000,2021-04-12,2649331,Ann-Maree & Malcolm,15/6/2012,f,,Northern Beaches,Entire apartment,Entire home/apt,2,214,t,28,207,93,9,9,10,9,8
555783,20200000000000,2021-04-11,2733544,Mathieu,25/6/2012,f,Surry Hills,Sydney,Entire condominium,Entire home/apt,4,244,t,0,32,90,9,9,10,10,9
556348,20200000000000,2021-04-11,1189963,Adele,21/9/2011,f,Woolloomooloo,Sydney,Entire apartment,Entire home/apt,3,215,t,0,0,,,,,,
571772,20200000000000,2021-04-11,506662,Davo,13/4/2011,f,Tamarama,Waverley,Entire apartment,Entire home/apt,3,320,t,0,4,90,10,10,10,10,10
581732,20200000000000,2021-04-13,2863847,Endellion,8/7/2012,f,North Bondi,Waverley,Private room in apartment,Private room,2,45,t,30,4,95,9,8,10,10,10
583321,20200000000000,2021-04-14,2874517,Ross,9/7/2012,t,Bondi Beach,Waverley,Private room in house,Private room,2,80,t,30,140,97,10,9,10,10,10
587669,20200000000000,2021-04-12,2908016,Bobbie,11/7/2012,t,Palm Beach,Northern Beaches,Entire cabin,Entire home/apt,4,607,t,25,81,96,10,10,10,10,10
589989,20200000000000,2021-04-13,2911473,Julian,12/7/2012,t,Bondi,Waverley,Private room in apartment,Private room,2,90,t,1,85,98,10,10,10,10,10
591662,20200000000000,2021-04-12,1468090,Rahel,3/12/2011,f,Bondi,Waverley,Entire apartment,Entire home/apt,3,242,t,19,55,95,9,9,10,10,9
592309,20200000000000,2021-04-12,2076170,Felicity,5/4/2012,f,Coogee,Randwick,Entire apartment,Entire home/apt,4,240,t,0,45,91,9,9,10,10,9
593481,20200000000000,2021-04-12,2931096,Kellie,14/7/2012,f,Darlington,Sydney,Entire apartment,Entire home/apt,2,109,t,0,65,98,10,10,10,10,10
594776,20200000000000,2021-04-12,2938681,Shushann,15/7/2012,t,Coogee,Randwick,Private room in apartment,Private room,1,66,t,29,26,95,10,10,10,10,9
595031,20200000000000,2021-04-12,2940156,Sandra-Lee,15/7/2012,f,Maroubra,Randwick,Entire house,Entire home/apt,6,350,t,0,2,100,10,10,10,10,10
606519,20200000000000,2021-04-12,3004325,Mireille,20/7/2012,f,Malabar,Randwick,Private room in house,Private room,1,100,t,30,0,,,,,,
614739,20200000000000,2021-04-11,3048738,Elise,25/7/2012,f,Stanmore,Inner West,Private room in house,Private room,1,45,t,0,2,100,10,10,10,10,10
616822,20200000000000,2021-04-11,3046924,Contemporary Hotels,24/7/2012,t,Darlinghurst,Sydney,Entire apartment,Entire home/apt,2,257,t,11,6,97,10,10,10,10,10
619474,20200000000000,2021-04-14,1261500,Hugh,7/10/2011,t,Potts Point,Sydney,Entire loft,Entire home/apt,4,123,t,0,258,94,10,10,10,10,10
622670,20200000000000,2021-04-13,3087031,Frances,29/7/2012,t,Longueville,Lane Cove,Private room in house,Private room,2,60,t,1,99,98,10,10,10,10,10
633322,20200000000000,2021-04-11,3152466,Leah,4/8/2012,f,,Northern Beaches,Entire apartment,Entire home/apt,2,236,t,0,93,96,10,10,10,10,9
633795,20200000000000,2021-04-12,3608297,Ruth,18/9/2012,f,North Bondi,Waverley,Entire house,Entire home/apt,2,120,t,11,1,,,,,,
634590,20200000000000,2021-04-12,2427911,Lennon,21/5/2012,f,,Woollahra,Entire apartment,Entire home/apt,4,256,t,23,4,75,9,7,9,9,8
637986,20200000000000,2021-04-11,2166490,Dan,18/4/2012,f,Darlinghurst,Sydney,Entire apartment,Entire home/apt,1,264,t,0,12,95,10,10,9,10,9
641123,20200000000000,2021-04-13,3202540,Ruth,9/8/2012,f,Waverly,Waverley,Private room in apartment,Private room,2,66,t,28,14,90,8,9,10,9,9
642749,20200000000000,2021-04-12,3213327,Bronwyn & Ben,10/8/2012,f,Balmain,Inner West,Entire house,Entire home/apt,7,800,t,23,6,83,9,8,9,9,8
651796,20200000000000,2021-04-11,3275877,Elle,16/8/2012,f,Maroubra,Randwick,Shared room in apartment,Shared room,2,82,t,0,0,,,,,,
653240,20200000000000,2021-04-13,3284546,Nan,16/8/2012,t,Bondi Junction,Waverley,Private room in apartment,Private room,2,80,t,22,198,95,10,10,10,10,10
653300,20200000000000,2021-04-12,1569368,Deborah,5/1/2012,f,,Northern Beaches,Private room in house,Private room,4,206,t,30,0,,,,,,
653534,20200000000000,2021-04-14,3287072,Gail,17/8/2012,f,North Bondi,Waverley,Entire house,Entire home/apt,6,257,t,0,0,,,,,,
655236,20200000000000,2021-04-12,3296933,Kristen,18/8/2012,f,,Northern Beaches,Entire house,Entire home/apt,8,250,t,0,17,92,9,8,10,10,8
655953,20200000000000,2021-04-12,3303253,Dan,19/8/2012,f,North Bondi,Waverley,Entire apartment,Entire home/apt,4,275,t,0,10,88,9,8,9,9,9
659009,20200000000000,2021-04-11,3046924,Contemporary Hotels,24/7/2012,t,Darlinghurst,Sydney,Entire apartment,Entire home/apt,6,1329,t,25,14,100,10,10,10,10,9
659320,20200000000000,2021-04-13,2911473,Julian,12/7/2012,t,Bondi,Waverley,Entire apartment,Entire home/apt,5,229,t,0,22,94,10,10,10,10,9
664353,20200000000000,2021-04-13,2551056,,,,,Inner West,Entire apartment,Entire home/apt,2,135,t,0,87,96,10,10,10,10,10
677230,20200000000000,2021-04-12,576873,Morgan,10/5/2011,t,Elizabeth Bay,Sydney,Entire apartment,Entire home/apt,2,78,t,0,19,99,10,10,10,10,10
