LISTING_ID,SCRAPE_ID,SCRAPED_DATE,HOST_ID,HOST_NAME,HOST_SINCE,HOST_IS_SUPERHOST,HOST_NEIGHBOURHOOD,LISTING_NEIGHBOURHOOD,PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,PRICE,HAS_AVAILABILITY,AVAILABILITY_30,NUMBER_OF_REVIEWS,REVIEW_SCORES_RATING,REVIEW_SCORES_ACCURACY,REVIEW_SCORES_CLEANLINESS,REVIEW_SCORES_CHECKIN,REVIEW_SCORES_COMMUNICATION,REVIEW_SCORES_VALUE
118658,20200000000000,2020-06-11,599232,James,18/5/2011,f,North Bondi,Waverley,Apartment,Entire home/apt,4,225,t,30,5,87,9,9,8,8,8
143247,20200000000000,2020-06-12,695202,Donny,13/6/2011,f,,Northern Beaches,House,Private room,3,300,t,30,26,77,7,5,9,9,8
143280,20200000000000,2020-06-12,695349,Family Team -,13/6/2011,t,,Northern Beaches,House,Entire home/apt,8,200,t,2,33,93,9,9,10,10,9
153444,20200000000000,2020-06-11,733574,Tobias,22/6/2011,t,Potts Point,Sydney,Apartment,Entire home/apt,2,120,t,0,221,95,10,10,10,10,10
166468,20200000000000,2020-06-12,519216,Godelieve,18/4/2011,f,,Northern Beaches,Apartment,Entire home/apt,4,145,t,29,18,89,9,9,9,9,9
196170,20200000000000,2020-06-11,954703,Diana & Lorenzo,11/8/2011,f,Bondi,Waverley,Apartment,Entire home/apt,2,250,t,0,7,97,10,10,10,10,9
199043,20200000000000,2020-06-12,972136,Marty,15/8/2011,f,Rosebery,Sydney,Apartment,Private room,2,69,t,29,71,96,9,10,10,10,10
199669,20200000000000,2020-06-11,975349,Susie,15/8/2011,t,Bondi Beach,Waverley,House,Entire home/apt,5,275,t,29,4,93,10,9,9,10,9
200868,20200000000000,2020-06-12,972136,Marty,15/8/2011,f,Rosebery,Sydney,Apartment,Private room,2,59,t,0,60,94,9,9,10,10,9
210439,20200000000000,2020-06-11,519412,Sarah,18/4/2011,f,Randwick,Sydney,Apartment,Entire home/apt,2,122,t,0,19,96,10,9,9,10,9
219030,20200000000000,2020-06-11,490291,Ingrid,6/4/2011,f,Bondi,Waverley,Apartment,Entire home/apt,6,250,t,22,77,87,9,8,10,9,9
222559,20200000000000,2020-06-12,433633,Ruth,10/3/2011,t,Woollahra,Woollahra,Bungalow,Private room,2,87,t,30,48,99,10,10,10,10,10
225478,20200000000000,2020-06-12,1174760,Christian,18/9/2011,f,,Sutherland Shire,House,Entire home/apt,6,581,t,0,13,95,10,10,10,10,9
226202,20200000000000,2020-06-11,324467,Greg,21/12/2010,f,Coogee,Randwick,Apartment,Entire home/apt,4,129,t,0,2,90,10,10,10,10,10
230108,20200000000000,2020-06-12,695202,Donny,13/6/2011,f,,Northern Beaches,Apartment,Entire home/apt,4,120,t,29,4,80,9,7,9,10,9
232188,20200000000000,2020-06-12,695349,Family Team -,13/6/2011,t,,Northern Beaches,House,Entire home/apt,8,250,t,2,128,97,10,10,10,10,10
232782,20200000000000,2020-06-11,1012161,Kirsteen,23/8/2011,f,Redfern,Sydney,Loft,Entire home/apt,4,250,t,0,21,92,9,9,10,10,9
232793,20200000000000,2020-06-12,433633,Ruth,10/3/2011,t,Woollahra,Woollahra,House,Private room,2,85,t,30,70,97,10,10,10,10,10
232795,20200000000000,2020-06-12,433633,Ruth,10/3/2011,t,Woollahra,Woollahra,Bungalow,Private room,2,90,t,29,204,98,10,10,10,10,10
236590,20200000000000,2020-06-12,1240169,Margaret,3/10/2011,f,,Blacktown,Apartment,Entire home/apt,2,120,t,0,32,98,10,10,10,10,10
249158,20200000000000,2020-06-11,1305383,Beachside,18/10/2011,f,Ultimo,Sydney,Apartment,Entire home/apt,3,122,t,0,95,91,9,9,9,9,9
249998,20200000000000,2020-06-11,1310233,Stefanie,19/10/2011,f,Bondi Junction,Waverley,Apartment,Entire home/apt,4,250,t,0,14,100,10,10,10,10,10
250821,20200000000000,2020-06-11,299170,Eilish,25/11/2010,f,Bondi Beach,Waverley,Apartment,Entire home/apt,2,180,t,0,3,90,9,9,9,10,8
252427,20200000000000,2020-06-11,1214840,Jenni,27/9/2011,f,Coogee,Randwick,Apartment,Entire home/apt,2,130,t,0,12,98,10,10,10,10,10
255059,20200000000000,2020-06-11,1340280,Sally,27/10/2011,f,Newtown,Inner West,House,Entire home/apt,7,320,t,28,15,98,10,9,10,10,9
255090,20200000000000,2020-06-11,1340540,Tommy,27/10/2011,f,Darling Point,Woollahra,Apartment,Entire home/apt,3,104,t,30,17,82,8,8,9,9,8
256569,20200000000000,2020-06-11,1347315,Gemma,29/10/2011,f,Bondi,Waverley,Apartment,Entire home/apt,5,134,t,30,438,93,9,8,10,9,9
257847,20200000000000,2020-06-12,1356919,Laelie,31/10/2011,f,,Sutherland Shire,House,Entire home/apt,6,200,t,0,24,97,10,10,10,10,10
259857,20200000000000,2020-06-12,673365,Marie,7/6/2011,t,Camperdown,Inner West,House,Private room,2,110,t,0,158,97,10,10,10,10,10
262191,20200000000000,2020-06-11,1324995,Robert,23/10/2011,t,The Rocks,Sydney,House,Private room,1,54,t,30,20,94,8,8,10,10,9
262192,20200000000000,2020-06-11,1324995,Robert,23/10/2011,t,The Rocks,Sydney,House,Private room,2,69,t,30,20,78,8,7,10,10,8
264513,20200000000000,2020-06-12,1387801,Kristin,9/11/2011,f,Willoughby,Willoughby,House,Entire home/apt,7,576,t,29,33,93,9,9,10,10,9
271182,20200000000000,2020-06-11,140484,Bronwyn,8/6/2010,f,Newtown,Sydney,Loft,Entire home/apt,4,143,t,0,40,100,10,9,10,10,10
273477,20200000000000,2020-06-11,1427173,Liora,20/11/2011,f,North Bondi,Waverley,House,Entire home/apt,6,385,t,30,1,100,10,10,10,10,10
273673,20200000000000,2020-06-12,1431845,Sebastien,22/11/2011,f,Maroubra,Randwick,House,Private room,1,125,t,30,172,99,,,,,
275625,20200000000000,2020-06-11,1440754,Lynda,25/11/2011,f,Randwick,Randwick,Condominium,Private room,2,74,t,30,52,97,10,10,10,10,10
276617,20200000000000,2020-06-11,1261500,Hugh,7/10/2011,t,Potts Point,Sydney,Apartment,Entire home/apt,4,140,t,25,273,95,10,10,10,10,9
283378,20200000000000,2020-06-11,1475640,Joe,5/12/2011,f,Darlinghurst,Sydney,Apartment,Private room,2,275,t,0,0,,,,,,
286949,20200000000000,2020-06-12,1493019,Adrian,11/12/2011,f,Dover Heights,Waverley,House,Entire home/apt,4,278,t,0,2,100,10,10,10,10,10
287388,20200000000000,2020-06-11,1495023,Jess,11/12/2011,f,Alexandria,Sydney,House,Entire home/apt,4,199,t,8,5,95,10,9,10,10,9
287409,20200000000000,2020-06-11,1492081,Alex,10/12/2011,f,Potts Point,Sydney,Apartment,Entire home/apt,4,94,t,10,5,90,8,9,10,10,9
288305,20200000000000,2020-06-12,1499005,Malou,12/12/2011,f,Sydney,Blacktown,House,Private room,4,45,t,23,17,91,9,9,9,9,9
288359,20200000000000,2020-06-12,1499246,Coleen,12/12/2011,f,Newtown,Inner West,House,Private room,2,90,t,27,47,96,10,9,10,10,9
288671,20200000000000,2020-06-11,241834,Sonke,21/9/2010,f,Darlinghurst,Sydney,Loft,Entire home/apt,2,220,t,29,27,96,10,9,10,10,9
290146,20200000000000,2020-06-12,113874,Bondi Beach Holiday Homes,26/4/2010,f,Bellevue Hill,Woollahra,Apartment,Entire home/apt,6,185,t,0,29,92,10,9,10,10,9
290929,20200000000000,2020-06-11,1508328,Edwina,15/12/2011,f,Paddington,Woollahra,Apartment,Entire home/apt,4,240,t,0,6,97,10,9,10,9,9
291782,20200000000000,2020-06-11,107189,Gab,12/4/2010,f,Bondi Junction,Waverley,House,Private room,1,70,t,29,6,93,10,8,10,10,10
293951,20200000000000,2020-06-11,1520375,Carrie,20/12/2011,f,Bondi Beach,Waverley,Apartment,Entire home/apt,2,249,t,0,1,100,10,8,10,10,6
295480,20200000000000,2020-06-12,1526109,Andrew,21/12/2011,t,Silverwater,Cumberland,House,Private room,2,84,t,5,146,98,10,10,10,10,10
297633,20200000000000,2020-06-12,1540160,Linda,27/12/2011,f,,Hornsby,Townhouse,Private room,2,59,t,30,18,95,10,9,10,10,10
299749,20200000000000,2020-06-11,1544990,Lucy,28/12/2011,f,Balgowlah,Northern Beaches,Apartment,Entire home/apt,2,150,t,0,7,94,9,10,10,10,10
304835,20200000000000,2020-06-11,209719,Angelique,22/8/2010,t,Darlinghurst,Sydney,Apartment,Entire home/apt,2,122,t,8,354,95,10,9,10,10,9
304990,20200000000000,2020-06-12,1569368,Deborah,5/1/2012,f,,Northern Beaches,House,Private room,2,120,t,30,2,100,10,10,10,10,10
315059,20200000000000,2020-06-12,1288103,Anna,13/10/2011,f,Surry Hills,Sydney,House,Private room,2,81,t,0,40,96,9,9,10,10,9
318591,20200000000000,2020-06-11,1634967,Kathy,21/1/2012,f,Glebe,Sydney,House,Entire home/apt,6,350,t,0,71,96,10,9,10,10,10
322296,20200000000000,2020-06-12,369440,Felicity,31/1/2011,f,Kirribilli,North Sydney,Apartment,Entire home/apt,2,145,t,30,54,93,9,9,10,10,9
324918,20200000000000,2020-06-11,1596898,Gretchen,11/1/2012,f,Erskineville,Sydney,House,Entire home/apt,4,250,t,28,6,92,10,10,10,10,9
326040,20200000000000,2020-06-11,299170,Eilish,25/11/2010,f,Bondi Beach,Waverley,Apartment,Private room,2,124,t,30,4,80,7,9,9,9,7
329096,20200000000000,2020-06-11,1437903,Ruth,23/11/2011,f,Newtown,Inner West,House,Entire home/apt,5,200,t,0,1,100,,,,,
330547,20200000000000,2020-06-12,1686302,Pierre,1/2/2012,t,Drummoyne,Canada Bay,House,Private room,2,69,t,30,36,91,9,9,10,10,9
340563,20200000000000,2020-06-11,1727971,Gregory,9/2/2012,f,Wollstonecraft,North Sydney,Apartment,Private room,1,119,t,30,8,97,10,9,10,10,9
348891,20200000000000,2020-06-11,201611,Deborah,14/8/2010,t,Bondi Beach,Waverley,Apartment,Entire home/apt,2,150,t,4,34,95,10,10,10,10,9
352147,20200000000000,2020-06-12,1783493,Michelle,20/2/2012,f,,The Hills Shire,Apartment,Private room,2,80,t,29,22,98,10,10,10,10,10
355773,20200000000000,2020-06-11,27184,Rebecca,23/7/2009,f,Ultimo,Sydney,House,Entire home/apt,8,420,t,0,114,97,10,9,10,10,10
360141,20200000000000,2020-06-12,1821747,Scott,27/2/2012,t,Marrickville,Inner West,Guest suite,Entire home/apt,2,90,t,1,159,98,10,10,10,10,10
361899,20200000000000,2020-06-12,1829259,Martha,29/2/2012,f,,Hornsby,House,Private room,2,75,t,0,36,97,10,9,10,10,10
361912,20200000000000,2020-06-12,1829259,Martha,29/2/2012,f,,Hornsby,House,Private room,2,80,t,0,10,96,10,10,10,10,10
363237,20200000000000,2020-06-11,1835730,Mina,1/3/2012,f,Summer Hill,Inner West,Apartment,Entire home/apt,2,84,t,0,3,93,10,10,10,10,9
363282,20200000000000,2020-06-11,1835060,Sarah,1/3/2012,t,Potts Point,Sydney,Apartment,Entire home/apt,3,250,t,30,74,97,10,9,10,10,9
365806,20200000000000,2020-06-12,1847265,Vicki,3/3/2012,t,Cremorne,North Sydney,House,Private room,2,90,t,29,17,96,10,9,10,10,9
365953,20200000000000,2020-06-12,1827246,Jen,28/2/2012,f,Mosman,Mosman,Apartment,Private room,2,145,t,23,6,93,10,9,10,10,9
366856,20200000000000,2020-06-11,1852102,Ann And Mad,3/3/2012,f,Bondi,Waverley,Apartment,Entire home/apt,2,134,t,21,121,89,9,9,10,10,9
366857,20200000000000,2020-06-11,1852102,Ann And Mad,3/3/2012,f,Bondi,Waverley,Apartment,Entire home/apt,2,140,t,27,96,91,9,9,10,9,9
368264,20200000000000,2020-06-11,1859383,Jelle,4/3/2012,t,Randwick,Randwick,Apartment,Entire home/apt,3,80,t,27,0,,,,,,
368282,20200000000000,2020-06-12,1859504,Deborah,5/3/2012,f,Dulwich Hill,Inner West,House,Entire home/apt,6,290,t,0,6,100,10,10,10,10,10
368513,20200000000000,2020-06-12,1860248,Vic And  Lori,5/3/2012,f,Blakehurst,Georges River,Apartment,Entire home/apt,4,167,t,30,45,96,10,10,10,10,9
374069,20200000000000,2020-06-11,1882142,Paul,8/3/2012,t,Chippendale,Sydney,Apartment,Private room,2,120,t,30,159,98,10,10,10,10,10
374072,20200000000000,2020-06-11,1882151,Pascal,8/3/2012,f,North Bondi,Waverley,House,Entire home/apt,9,375,t,0,14,94,9,9,10,10,9
379498,20200000000000,2020-06-11,1817516,Micky,27/2/2012,f,Surry Hills,Sydney,Townhouse,Entire home/apt,4,220,t,30,44,93,9,9,10,9,9
381091,20200000000000,2020-06-11,1905189,Michael,11/3/2012,t,Surry Hills,Sydney,Apartment,Entire home/apt,2,149,t,0,350,98,10,10,10,10,10
386997,20200000000000,2020-06-11,1936434,Thais,16/3/2012,t,Chippendale,Sydney,Apartment,Entire home/apt,4,210,t,5,169,96,10,10,10,10,9
389876,20200000000000,2020-06-11,1943399,Paul And Raymond,17/3/2012,t,Redfern,Sydney,Apartment,Entire home/apt,4,136,t,0,557,98,,,,,
394550,20200000000000,2020-06-11,1972588,Jac,20/3/2012,f,Darlinghurst,Sydney,Townhouse,Private room,1,70,t,29,180,91,9,9,10,10,9
397905,20200000000000,2020-06-11,1987029,Janice,22/3/2012,f,North Bondi,Waverley,Condominium,Private room,2,100,t,0,8,98,10,10,10,10,10
403909,20200000000000,2020-06-11,2013669,Claire,26/3/2012,f,Paddington,Woollahra,House,Private room,1,74,t,0,1,80,4,10,10,10,8
405432,20200000000000,2020-06-12,2020595,Amanda & Darren,27/3/2012,t,,Northern Beaches,Guest suite,Entire home/apt,2,130,t,0,345,96,10,10,10,10,10
408200,20200000000000,2020-06-12,1499005,Malou,12/12/2011,f,Sydney,Blacktown,House,Private room,4,51,t,30,23,95,10,10,10,10,10
408202,20200000000000,2020-06-12,1499005,Malou,12/12/2011,f,Sydney,Blacktown,House,Private room,6,45,t,30,12,98,10,10,10,10,10
408330,20200000000000,2020-06-11,1911628,Cathy,12/3/2012,t,Bondi Beach,Waverley,Apartment,Entire home/apt,6,239,t,30,90,94,10,9,10,10,10
409800,20200000000000,2020-06-11,304907,Paul,30/11/2010,f,Paddington,Woollahra,Apartment,Entire home/apt,2,99,t,0,2,90,9,7,10,10,9
410073,20200000000000,2020-06-11,2041405,Tabitha And Alastair,31/3/2012,t,Woolloomooloo,Sydney,Apartment,Entire home/apt,3,172,t,23,208,94,10,10,10,10,9
411828,20200000000000,2020-06-12,1391360,David,10/11/2011,f,,Willoughby,Guesthouse,Private room,2,75,t,30,103,94,9,10,10,10,9
412078,20200000000000,2020-06-11,451946,Rob,20/3/2011,t,,Northern Beaches,Bungalow,Entire home/apt,6,551,t,0,4,100,10,9,10,10,9
412079,20200000000000,2020-06-12,451946,Rob,20/3/2011,t,,Northern Beaches,Bungalow,Entire home/apt,6,699,t,0,10,96,9,8,10,10,9
413968,20200000000000,2020-06-12,2059690,Deyaco,3/4/2012,f,,Parramatta,Townhouse,Private room,2,41,t,23,0,,,,,,
418136,20200000000000,2020-06-12,2079008,Jenny,5/4/2012,f,,Northern Beaches,Guest suite,Entire home/apt,4,106,t,21,50,92,9,9,10,10,9
418480,20200000000000,2020-06-11,228864,Craig,8/9/2010,f,Tamarama,Waverley,Apartment,Entire home/apt,4,184,t,0,131,93,9,10,10,10,9
421997,20200000000000,2020-06-12,2098455,Leigh & Phillip,9/4/2012,t,,Northern Beaches,Guest suite,Entire home/apt,2,190,t,23,119,98,10,10,10,10,10
426879,20200000000000,2020-06-11,2122483,Anna,12/4/2012,t,Balmain,Inner West,House,Private room,2,110,t,0,149,98,10,10,10,10,10
429733,20200000000000,2020-06-11,606003,Jo,19/5/2011,f,Bellevue Hill,Woollahra,Apartment,Entire home/apt,2,150,t,0,1,80,8,10,10,10,10
430526,20200000000000,2020-06-11,2140264,Craig,14/4/2012,f,Clovelly,Randwick,House,Entire home/apt,10,749,t,0,8,93,10,10,10,10,9
440213,20200000000000,2020-06-11,1864730,Maggie,5/3/2012,f,Darling Point,Woollahra,Loft,Entire home/apt,3,250,t,30,0,,,,,,
444772,20200000000000,2020-06-11,167693,Mandy,15/7/2010,f,Double Bay,Woollahra,Apartment,Entire home/apt,2,100,t,0,0,,,,,,
444977,20200000000000,2020-06-12,2210950,Robert,24/4/2012,f,,Hornsby,House,Private room,6,198,t,29,33,93,9,10,10,10,9
446497,20200000000000,2020-06-11,2200681,Sarah,23/4/2012,f,Fairlight,Northern Beaches,House,Entire home/apt,6,395,t,8,11,93,10,10,9,10,10
446570,20200000000000,2020-06-11,2157195,Leonie,17/4/2012,t,Surry Hills,Sydney,Townhouse,Private room,2,129,t,30,245,97,10,10,10,10,10
449750,20200000000000,2020-06-11,2157195,Leonie,17/4/2012,t,Surry Hills,Sydney,Townhouse,Private room,2,79,t,30,331,97,10,10,10,10,10
450017,20200000000000,2020-06-11,2235120,Michael,27/4/2012,f,,Northern Beaches,House,Entire home/apt,6,260,t,0,2,98,9,10,10,10,10
458203,20200000000000,2020-06-11,113874,Bondi Beach Holiday Homes,26/4/2010,f,Bellevue Hill,Waverley,Apartment,Entire home/apt,5,184,t,11,86,88,9,9,9,9,9
460109,20200000000000,2020-06-11,2260791,Ursula,30/4/2012,f,Clovelly,Randwick,Apartment,Entire home/apt,2,84,t,0,15,93,9,9,10,10,10
461984,20200000000000,2020-06-12,2296153,Jane,5/5/2012,f,Rosebery,Sydney,Condominium,Private room,2,96,t,29,12,98,10,10,10,10,9
463282,20200000000000,2020-06-11,2281364,Paul,3/5/2012,f,Coogee,Randwick,Apartment,Entire home/apt,2,400,t,0,0,,,,,,
465977,20200000000000,2020-06-11,77867,Lindy,5/2/2010,f,Surry Hills,Sydney,House,Entire home/apt,5,380,t,1,44,93,9,9,10,10,9
466383,20200000000000,2020-06-12,2315641,John,7/5/2012,f,,Northern Beaches,House,Entire home/apt,7,956,t,0,3,100,10,10,10,10,10
470500,20200000000000,2020-06-11,2325533,Stafford & Monique,8/5/2012,f,Camperdown,Sydney,Apartment,Entire home/apt,4,117,t,0,5,90,10,10,10,10,10
471389,20200000000000,2020-06-12,490818,Craig,7/4/2011,t,Waterloo,Sydney,House,Private room,2,67,t,7,145,95,10,9,10,10,10
472566,20200000000000,2020-06-11,2343880,Clive & Terese,10/5/2012,t,,Northern Beaches,House,Entire home/apt,5,265,t,0,69,98,10,10,10,10,10
475512,20200000000000,2020-06-11,2357596,Loretta,13/5/2012,f,Bondi,Waverley,Apartment,Entire home/apt,2,100,t,22,66,95,10,9,10,10,10
475557,20200000000000,2020-06-11,788899,"Khalid, Felicity, Savi & Yasi",7/7/2011,f,Ultimo,Sydney,House,Entire home/apt,7,400,t,30,70,97,10,9,10,10,10
476032,20200000000000,2020-06-11,1739633,Peter,12/2/2012,t,Bondi Beach,Waverley,Apartment,Entire home/apt,2,187,t,0,61,94,10,10,10,10,9
481472,20200000000000,2020-06-11,2384993,Sal,16/5/2012,f,Bondi,Waverley,Apartment,Entire home/apt,2,154,t,0,6,93,10,10,9,9,10
496747,20200000000000,2020-06-11,2453312,Kit,24/5/2012,f,Bondi,Waverley,Apartment,Private room,1,70,t,0,1,100,10,8,10,10,10
498008,20200000000000,2020-06-11,2351093,Mirko,12/5/2012,f,Sydney,Sydney,Apartment,Entire home/apt,4,270,t,2,346,94,10,9,10,10,9
499631,20200000000000,2020-06-12,2465634,Steven,25/5/2012,f,Lugarno,Georges River,Apartment,Entire home/apt,4,90,t,30,25,94,10,9,10,10,9
501265,20200000000000,2020-06-12,2473542,Colleen,27/5/2012,t,Maroubra,Randwick,Guesthouse,Entire home/apt,2,80,t,30,124,97,10,10,10,10,10
501382,20200000000000,2020-06-11,2473959,Louise,27/5/2012,f,Randwick,Randwick,Apartment,Private room,2,100,t,0,61,95,9,10,10,9,9
503025,20200000000000,2020-06-11,589529,Mark & Luce,15/5/2011,f,Bondi Beach,Waverley,Apartment,Entire home/apt,4,429,t,0,6,100,10,10,10,10,10
509133,20200000000000,2020-06-11,2509326,Cat,31/5/2012,t,North Bondi,Waverley,Apartment,Entire home/apt,3,139,t,0,53,96,10,10,10,10,9
520737,20200000000000,2020-06-11,577115,Rohan,11/5/2011,t,Coogee,Randwick,House,Entire home/apt,6,320,t,0,240,96,10,9,10,10,9
537851,20200000000000,2020-06-12,2642660,Daniel,15/6/2012,f,Manly,Northern Beaches,Apartment,Entire home/apt,2,110,t,14,164,84,10,9,10,9,9
539231,20200000000000,2020-06-12,2649331,Ann-Maree & Malcolm,15/6/2012,t,,Northern Beaches,Apartment,Entire home/apt,2,200,t,29,184,94,9,9,10,10,9
546595,20200000000000,2020-06-12,1847265,Vicki,3/3/2012,t,Cremorne,North Sydney,House,Private room,2,98,t,29,7,94,10,9,10,9,10
555783,20200000000000,2020-06-11,2733544,Mathieu,25/6/2012,f,Surry Hills,Sydney,Condominium,Entire home/apt,4,245,t,0,32,90,9,9,10,10,9
556348,20200000000000,2020-06-11,1189963,Adele,21/9/2011,f,Woolloomooloo,Sydney,Apartment,Entire home/apt,3,215,t,0,0,,,,,,
557967,20200000000000,2020-06-12,2743479,Anita,25/6/2012,f,,Northern Beaches,House,Entire home/apt,4,180,t,30,0,,,,,,
562837,20200000000000,2020-06-11,2768508,Alister,28/6/2012,f,Potts Point,Sydney,Apartment,Entire home/apt,4,551,t,30,0,,,,,,
564646,20200000000000,2020-06-11,2777137,Paul,29/6/2012,f,Bondi Junction,Waverley,House,Entire home/apt,4,240,t,0,9,93,9,8,10,10,9
571772,20200000000000,2020-06-11,506662,Davo,13/4/2011,f,Tamarama,Waverley,Apartment,Entire home/apt,3,320,t,0,4,90,10,10,10,10,10
581732,20200000000000,2020-06-11,2863847,Endellion,8/7/2012,f,North Bondi,Waverley,Apartment,Private room,2,60,t,30,4,95,9,8,10,10,10
583321,20200000000000,2020-06-11,2874517,Ross,9/7/2012,t,Bondi Beach,Waverley,House,Private room,2,80,t,30,140,97,10,9,10,10,10
587669,20200000000000,2020-06-12,2908016,Bobbie,11/7/2012,f,Palm Beach,Northern Beaches,Cabin,Entire home/apt,4,450,t,0,77,96,10,10,10,10,10
589989,20200000000000,2020-06-11,2911473,Julian,12/7/2012,t,Bondi,Waverley,Apartment,Private room,2,64,t,0,85,98,10,10,10,10,10
591662,20200000000000,2020-06-11,1468090,Rahel,3/12/2011,t,Bondi,Waverley,Apartment,Entire home/apt,3,250,t,19,54,95,10,9,10,10,9
592309,20200000000000,2020-06-11,2076170,Felicity,5/4/2012,f,Coogee,Randwick,Apartment,Entire home/apt,4,200,t,0,45,91,9,9,10,10,9
